"","shape","rate","iteration","ranmom_biopsied","randad_biopsied","ranparent_ratio","mean_ranmom_age","mean_randad_age","mean_ranmom_age_sampled","mean_randad_age_sampled","pgamma","realmom_biopsied","realdad_biopsied","realparent_ratio","mean_realmom_age","mean_realdad_age","mean_realmom_age_sampled","mean_realdad_age_sampled","parent_ratio_diff","mean_age_diff"
"2363",10.2,0.55,10.5,102.55,108.1,0.952226267592936,16.6423545516769,17.1330716270081,16.4549877495632,16.6757679855508,0.974488398988937,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,1.09063087526421,6.60417725743348
"2364",10.3,0.55,10.5,98.95,103.8,0.959573447262015,16.7494202198333,17.2966533800378,16.5772571402972,16.8797423103879,0.976524855233312,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,1.08328369559513,6.40020293259633
"2365",10.4,0.55,10.5,101.65,103.05,0.990563297974235,16.7867238394331,17.4550791158352,16.648476785935,17.0312167103922,0.978415993450827,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,1.05229384488291,6.2487285325921
"2366",10.5,0.55,10.5,102.15,102,1.00619528789089,16.7854873777026,17.4351697064863,16.7308112716179,16.9055355973349,0.98017045420368,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,1.03666185496626,6.37440964564934
"2367",10.6,0.55,10.5,103.25,102.5,1.01475091771438,16.621345975762,17.727791198615,16.4964454763799,17.3056377374424,0.981796522088898,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,1.02810622514276,5.97430750554186
"2368",10.7,0.55,10.5,100.25,100.45,1.00215549921895,16.6583625236542,17.7874127310062,16.4373571144328,17.3961029462772,0.983302124654097,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,1.0407016436382,5.88384229670702
"2369",10.8,0.55,10.5,102.8,102.95,1.00814578860596,16.6326158553771,17.7619092482989,16.2837215259081,17.1747649344684,0.98469483320925,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,1.03471135425119,6.10518030851583
"2370",10.9,0.55,10.5,104.1,103.1,1.01350615550484,16.6152550630108,17.8840866449249,16.3155635910907,17.3853688344166,0.985981865342992,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,1.02935098735231,5.89457640856762
"2371",11,0.55,10.5,101.45,98.6,1.03595912012365,16.5856601038773,18.0231666465354,16.3371403814517,17.508405956554,0.98717008895889,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,1.00689802273349,5.77153928643023
"2372",11.1,0.55,10.5,104.7,97.45,1.08008856488021,16.6370906309136,18.1652546603857,16.4702436631425,17.6237550547018,0.988266027654823,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.962768577976935,5.65619018828243
"2373",11.2,0.55,10.5,104.55,101.65,1.03433238265809,16.683057535129,18.2129874783589,16.5538722205405,17.7866032828705,0.989275867277031,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,1.00852476019905,5.49334196011375
"2374",11.3,0.55,10.5,103.85,98.95,1.05368149318381,16.7830579377542,18.3413395337601,16.5198954659555,17.7476480096256,0.990205463489292,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.989175649673333,5.53229723335864
"2375",11.4,0.55,10.5,105.4,100.75,1.05123224548171,16.7099557112373,18.5066235857793,16.4255757869037,18.1256969198307,0.991060350206961,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.991624897375433,5.15424832315356
"2376",11.5,0.55,10.5,107.7,97.5,1.11362563064825,16.756963401377,18.6118605306599,16.5395935428755,18.0142450291243,0.991845748755147,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.929231512208888,5.26570021385998
"2377",11.6,0.55,10.5,101.9,101.35,1.00948684393658,16.6722269195152,18.7553706164191,16.4260400086685,18.2414310052647,0.992566577619919,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,1.03337029892056,5.03851423771959
"2378",11.7,0.55,10.5,100.85,98.7,1.02764418518871,16.5897664774329,18.9551310544752,16.3940367182821,18.4028330396849,0.993227462671135,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,1.01521295766843,4.87711220329939
"2379",11.8,0.55,10.5,103.6,98.5,1.05689525482029,16.6296859524097,19.0413371180094,16.53268381462,18.5044768987728,0.993832747745034,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.985961888036855,4.77546834421141
"2380",11.9,0.55,10.5,103.85,98.7,1.05701661329225,16.6254394653138,19.061297258123,16.3190148029457,18.5092712973458,0.994386505484202,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.985840529564895,4.77067394563845
"2381",12,0.55,10.5,99.85,96.8,1.03921874374229,16.6529057454604,19.1340649031687,16.413396400576,18.4805965980314,0.994892548341724,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,1.00363839911486,4.79934864495284
"2382",12.1,0.55,10.5,104.05,98.2,1.06831032452276,16.6620992873535,19.2994637033458,16.4411197642424,18.7537256030744,0.995354439665253,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.974546818334387,4.52621963990988
"2383",12.2,0.55,10.5,101.55,95.95,1.06747100846049,16.6750308008214,19.4403386077223,16.4689392621165,19.0504073625361,0.995775504785356,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.975386134396649,4.22953788044821
"2384",12.3,0.55,10.5,102.5,96.55,1.06992576641356,16.6899694004912,19.6106011192978,16.5709771372333,19.0390448176287,0.996158842040691,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.972931376443579,4.24090042535554
"2385",12.4,0.55,10.5,100.95,91.05,1.11543817148447,16.6165132664976,19.7466340540323,16.3246414839103,19.1962740297432,0.996507333680432,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.927418971372668,4.08367121324108
"2386",12.5,0.55,10.5,103.6,94.75,1.09639851488512,16.732340862423,19.861558159198,16.5363943494462,19.2135545348804,0.996823656591747,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.946458627972026,4.06639070810386
"2387",12.6,0.55,10.5,103.35,91.05,1.1477317607721,16.6476981922132,19.8779047388976,16.4065136597556,19.3113218140999,0.997110292807093,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.895125382085044,3.96862342888431
"2388",12.7,0.55,10.5,102.05,94,1.09636356174315,16.8318979747957,19.9802685509522,16.6868697662659,19.3310634669062,0.997369539752642,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.946493581113991,3.94888177607801
"2389",12.8,0.55,10.5,105,93.3,1.1294636423686,16.6486556347385,20.1220497644643,16.5674548792098,19.7980018968103,0.997603520205165,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.913393500488542,3.48194334617391
"2390",12.9,0.55,10.5,105.65,90.7,1.17369612114559,16.7140773845472,20.3167029029271,16.5504592698874,19.5997049605103,0.997814191930367,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.869161021711557,3.68024028247391
"2391",13,0.55,10.5,100.15,88,1.14876923282675,16.7370032612634,20.4044320972742,16.447737700042,19.6863312558265,0.998003356980796,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.894087910030392,3.59361398715776
"2392",13.1,0.55,10.5,104.1,91.45,1.15032887730814,16.721659218102,20.479499134356,16.5049001707344,19.8166582645965,0.998172670636183,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.892528265549001,3.46328697838776
"2393",13.2,0.55,10.5,105.35,91.55,1.1581898244298,16.6008342392398,20.6630804847606,16.4278190632963,20.2551292993957,0.998323649973396,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.884667318427347,3.0248159435886
"2394",13.3,0.55,10.5,98.55,90.85,1.09650122576924,16.7234827072513,20.7735684664009,16.3953016865319,20.1498236847736,0.998457682057057,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.946355917087899,3.13012155821069
"2395",13.4,0.55,10.5,100.9,91.95,1.10669881037756,16.6843519748762,20.7327491242904,16.4850607376363,20.2708454672115,0.998576031745392,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.936158332479586,3.0090997757728
"2396",13.5,0.55,10.5,100.75,88.65,1.14277662732006,16.6651109232194,20.9748882715304,16.4706936287583,20.3606943243163,0.998679849109002,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.900080515537085,2.91925091866794
"2397",13.6,0.55,10.5,103.3,85.9,1.20985821622025,16.698459153682,21.0413822120224,16.5662372298425,20.4225347942601,0.998770176463024,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.83299892663689,2.85741044872415
"2398",13.7,0.55,10.5,101.05,89.15,1.13842986753359,16.7597362805492,21.2815984217095,16.4939649954493,20.8746358486558,0.998847955015592,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.904427275323552,2.40530939432841
"2399",13.8,0.55,10.5,101.6,86.35,1.18534720369176,16.7508261867375,21.439961750614,16.6152125702048,21.0538585362209,0.998914031137621,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.857509939165384,2.22608670676336
"2400",13.9,0.55,10.5,102.2,87.25,1.18775063646905,16.6730257277449,21.4680927648267,16.5443490664744,20.7374378974497,0.998969162260804,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.855106506388094,2.54250734553453
"2401",14,0.55,10.5,102.3,90.2,1.14036801832068,16.7668220799613,21.5068603293473,16.6542241859205,20.7435964202402,0.999014022412251,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.902489124536466,2.5363488227441
"2402",14.1,0.55,10.5,102.3,84.15,1.22206840708847,16.6938164834722,21.7213246366308,16.4273118534909,21.2581930651602,0.999049207395544,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.820788735768676,2.02175217782405
"2403",14.2,0.55,10.5,102.6,86.45,1.19502433905689,16.6758883923179,21.9280979989532,16.4209210942668,21.3021235363039,0.999075239629064,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.847832803800256,1.9778217066804
"2404",14.3,0.55,10.5,98.45,85.3,1.15994435349361,16.6683395740226,21.8769187099891,16.4773465782598,21.3699583608146,0.999092572653339,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.882912789363537,1.90998688216962
"2405",14.4,0.55,10.5,101.85,84.4,1.21505344095498,16.761109634819,22.0073350243588,16.5742253598061,21.5009380576118,0.999101595319868,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.827803701902163,1.77900718537247
"2406",14.5,0.55,10.5,103.1,82.2,1.26200319349454,16.7383017272617,22.2032644844385,16.3249854956474,21.6761696736459,0.999102635674391,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.780853949362599,1.60377556933839
"2407",14.6,0.55,10.5,102.8,83.95,1.23634199153899,16.6579578854129,22.2777758988606,16.4402929000388,21.863502528032,0.999095964547985,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.806515151318152,1.4164427149523
"2408",14.7,0.55,10.5,101.55,82.35,1.24266307400427,16.6262708861779,22.4156874823852,16.4603082565056,21.6485884282589,0.999081798869588,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.800194068852873,1.63135681472536
"2409",14.8,0.55,10.5,102.65,84.9,1.21438683166263,16.6782880380078,22.4538857349921,16.5605527171095,21.9059887256049,0.9990603047137,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.828470311194508,1.37395651737939
"2410",14.9,0.55,10.5,102.95,81.55,1.28176883628961,16.65,22.6428171679349,16.4279059371148,22.0328099002012,0.999031600097021,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.761088306567533,1.24713534278304
"2411",15,0.55,10.5,103.75,84.9,1.22995356865917,16.6622140355115,22.8305729355397,16.4842626501885,22.3195109987875,0.998995757537751,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.812903574197976,0.960434244196772
"2412",15.1,0.55,10.5,101.75,80.4,1.27337349511743,16.6925735797399,22.8426549100133,16.5751914404989,22.246133622555,0.99895280639109,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.769483647739708,1.03381162042924
"2413",15.2,0.55,10.5,100.25,79.85,1.26638290858506,16.6743213753674,23.0209534162741,16.473938483152,22.3938499945017,0.998902734974324,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.776474234272087,0.886095248482519
"2414",15.3,0.55,10.5,99.55,78.3,1.28557009152856,16.722059024842,23.0250098643153,16.4708507223022,22.3881608969019,0.998845492494575,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.757287051328584,0.891784346082368
"2415",15.4,0.55,10.5,103.8,78.25,1.33653231539233,16.5111865362161,23.2030084148649,16.3629611703867,22.7530018493053,0.998780990792021,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.706324827464814,0.526943393678962
"2416",15.5,0.55,10.5,103.25,78.4,1.3281201871955,16.6570213793936,23.3740934895519,16.3917305596664,22.7297297181838,0.998709105911021,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.71473695566164,0.550215524800478
"2417",15.6,0.55,10.5,102,77,1.33269462957128,16.6784027861658,23.3804134959939,16.4915746899978,22.6502221023615,0.998629679511233,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.710162513285862,0.62972314062274
"2418",15.7,0.55,10.5,102.8,78,1.32632535280966,16.7109711317792,23.5410077706647,16.6384940744473,22.8968377832508,0.998542520130402,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.716531790047482,0.383107459733449
"2419",15.8,0.55,10.5,100,76.6,1.3139977089039,16.7142464870959,23.6662463260458,16.5683935410757,23.2243166419907,0.998447404310092,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.728859433953243,0.0556286009935505
"2420",15.9,0.55,10.5,103.05,77.05,1.34977907117197,16.7917816161372,23.781718403994,16.5848303165558,23.4061360291174,0.998344077595213,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.693078071685168,-0.126190786133112
"2421",16,0.55,10.5,102.1,77.25,1.32851786782165,16.6518021500181,23.9041236864356,16.4562868404199,23.3479642512398,0.998232255417768,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.714339275035496,-0.0680190082555043
"2422",16.1,0.55,10.5,102.4,75.4,1.37866186790808,16.6161549301445,23.9439078793735,16.389724200099,23.1780455499411,0.998111623874836,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.664195274949067,0.101899693043151
"2423",16.2,0.55,10.5,103.85,75.45,1.39320220071997,16.6091017433668,24.007780730362,16.4871105561384,23.4476111089579,0.997981840410338,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.649654942137168,-0.167665865973671
"2424",16.3,0.55,10.5,104.15,74.7,1.40994303800258,16.7196992390385,24.182406892942,16.5394576410242,23.7428886213273,0.997842534409763,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.632914104854562,-0.46294337834307
"2425",16.4,0.55,10.5,101.3,75.45,1.35352378610821,16.7705672987881,24.338775617023,16.5546605794062,23.8873840088746,0.997693307716589,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.689333356748935,-0.607438765890336
"2426",16.5,0.55,10.5,102.2,75.3,1.3745285598932,16.6760031404759,24.3985718887144,16.4446346220453,24.0017357770155,0.997533735078723,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.668328582963942,-0.721790534031282
"2427",16.6,0.55,10.5,103.55,74.35,1.41074666245647,16.7070572130289,24.4569597777509,16.4555935805729,24.1183788576992,0.997363364532925,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.632110480400669,-0.83843361471493
"2428",16.7,0.55,10.5,102.35,75.6,1.36417792958557,16.5802286910657,24.570427990498,16.4821838834902,24.1185517842363,0.997181717734752,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.678679213271574,-0.838606541252059
"2429",16.8,0.55,10.5,102.25,73.35,1.40225008294546,16.6256898981358,24.7413185972541,16.3793740590009,23.9908761731756,0.996988290241237,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.64060705991168,-0.710930930191296
"2430",16.9,0.55,10.5,102.45,74.45,1.386944553976,16.5986270483553,24.8206913073238,16.4238985465846,24.4600950849903,0.996782551753125,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.655912588881143,-1.18014984200608
"2431",17,0.55,10.5,100.8,73.6,1.38257577095704,16.6542943994846,24.832160083746,16.532657428942,24.4496942607153,0.996563946323162,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.660281371900101,-1.16974901773106
"2432",17.1,0.55,10.5,103.75,74.8,1.39883200907804,16.6971578693079,24.9448359302653,16.4033026594318,24.5059231376133,0.996331892536615,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.644025133779098,-1.22597789462908
"2433",17.2,0.55,10.5,99.35,71.45,1.40531230616234,16.6579699641664,25.1170894230382,16.4690746620023,24.8699922549813,0.996085783669856,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.637544836694799,-1.59004701199702
"2434",17.3,0.55,10.5,103.25,74.9,1.39695212424618,16.6843197648669,25.1863828159601,16.4666229097616,24.5819723663778,0.99582498783258,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.645905018610964,-1.30202712339355
"2435",17.4,0.55,10.5,103,70,1.4856025448766,16.7348882715304,25.3583975520393,16.4984497445282,25.1065065954155,0.995548848098905,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.557254597980544,-1.8265613524312
"2436",17.5,0.55,10.5,101.95,67.35,1.52124932792696,16.7130579377542,25.428452309055,16.572248159838,25.1895470161141,0.995256682632353,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.521607814930182,-1.90960177312985
"2437",17.6,0.55,10.5,103.8,69.85,1.4964991830837,16.5855481740951,25.4068856947296,16.3831822285392,25.1371131199207,0.994947784809424,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.546357959773442,-1.8571678769364
"2438",17.7,0.55,10.5,101.1,68.05,1.50948525576106,16.7015484961952,25.6700716672706,16.5876543177433,25.5690458295577,0.994621423346242,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.533371887096085,-2.28910058657347
"2439",17.8,0.55,10.5,107.2,69.4,1.55742384814205,16.6902105729355,25.5853871240488,16.4487806361109,25.4817325192612,0.994276842432506,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.48543329471509,-2.20178727627699
"2440",17.9,0.55,10.5,105.4,71.1,1.49664761994202,16.6902568748239,25.7201115271571,16.7004266617785,25.4531794369094,0.993913261876733,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.546209522915118,-2.17323419392512
"2441",18,0.55,10.5,103.3,68.9,1.52069931836423,16.6478487740065,25.9339630390144,16.4935012593732,25.619722803209,0.993529877266577,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.522157824492915,-2.33977756022477
"2442",18.1,0.55,10.5,103.85,70.9,1.47449244834307,16.6866892136731,25.9494633007207,16.4936415649341,25.6082833483187,0.993125860147784,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.568364694514077,-2.3283381053344
"2443",18.2,0.55,10.5,101.55,67.95,1.50912067475352,16.5934839151266,26.0514619317953,16.4449532793928,25.8339161827961,0.992700358225134,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.533736468103624,-2.55397093981183
"2444",18.3,0.55,10.5,102.6,69.4,1.49754288774073,16.5718939485445,26.1396859524097,16.3162733487365,26.234557979261,0.992252495588529,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.545314255116416,-2.95461273627676
"2445",18.4,0.55,10.5,104.05,66.05,1.58842032462869,16.667867697387,26.2728687039498,16.3281643284942,25.9150883738166,0.991781372967182,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.454436818228457,-2.63514313083229
"2446",18.5,0.55,10.5,100.5,65.1,1.55538467941871,16.6346177074526,26.3721826307525,16.4566282270656,26.1147243982787,0.99128606801469,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.487472463438428,-2.83477915529449
"2447",18.6,0.55,10.5,103.15,66.4,1.57221669287203,16.650973950155,26.5459210049523,16.3544747234054,26.3694694227871,0.990765635627565,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.470640449985112,-3.08952417980288
"2448",18.7,0.55,10.5,102.95,67.05,1.55828363582228,16.7436948906873,26.5778415267544,16.5567081689482,26.6300490570243,0.990219108299647,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.484573507034859,-3.35010381404001
"2449",18.8,0.55,10.5,97.85,65.15,1.51704807816686,16.7147393002376,26.6784184885453,16.5044943583094,26.2714658206276,0.989645496514615,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.525809064690281,-2.99152057764338
"2450",18.9,0.55,10.5,103.25,65.2,1.59566739058508,16.6587313282603,26.7743809638845,16.3762528015046,26.6581765281805,0.989043789178679,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.447189752272067,-3.3782312851962
"2451",19,0.55,10.5,103.25,67.45,1.54042421269134,16.6686902604985,26.7717888633893,16.4660681794503,26.4029747145206,0.988412954095313,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.502432930165803,-3.12302947153631
"2452",19.1,0.55,10.5,100.8,67.3,1.50654941997644,16.7317743688851,26.9061343962636,16.3720884506007,26.6873032929573,0.987751938483773,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.536307722880702,-3.40735804997299
"2453",19.2,0.55,10.5,101.4,65.6,1.5608022930146,16.7113326891331,27.0235741031526,16.464082264614,26.7720798517895,0.987059669542939,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.482054849842543,-3.49213460880525
"2454",19.3,0.55,10.5,100.85,66.8,1.52217568085492,16.6709268430165,27.1680194870556,16.5784580093552,27.2316384565882,0.986335055061865,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.520681462002218,-3.95169321360397
"2455",19.4,0.55,10.5,101.55,63.95,1.6030044331768,16.7162584047993,27.2426126343761,16.467744635883,27.372689357477,0.985576984078266,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.439852709680339,-4.09274411449279
"2456",19.5,0.55,10.5,101.5,64.35,1.59679019590172,16.7383053508878,27.2314309296614,16.5702695320441,27.0466665530641,0.984784327585987,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.446066946955423,-3.76672131007987
"2457",19.6,0.55,10.5,100.4,61.55,1.63886636038013,16.7201075009059,27.401749406128,16.5605050735954,27.2832020241366,0.983955939292347,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.403990782477017,-4.00325678115235
"2458",19.7,0.55,10.5,101.05,63.25,1.60955643957293,16.6541889117043,27.4262012320329,16.2948256021703,27.2733849084394,0.983090656426083,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.433300703284208,-3.99343966545519
"2459",19.8,0.55,10.5,100.55,63.95,1.5901118730952,16.6662926279341,27.56050448927,16.5696561388369,27.656717194212,0.982187300596453,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.452745269761938,-4.3767719512277
"2460",19.9,0.55,10.5,106.6,62.7,1.71509532189936,16.5833731932198,27.7761694246487,16.4481568598155,27.7469471406444,0.981244678703896,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.32776182095778,-4.46700189766017
"2461",20,0.55,10.5,103.15,62.75,1.65838672599226,16.6296686395297,27.7203494786005,16.4593568880983,27.561856803926,0.980261583902468,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.384470416864878,-4.28191156094177
"2462",20.1,0.55,10.5,104.7,62.85,1.67859065879814,16.7598139871965,27.8530430406249,16.5867325565084,27.9108555091784,0.979236796614136,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.364266484059005,-4.63091026619412
"2463",20.2,0.55,10.5,107,62.4,1.73731304890265,16.7225228489753,27.9102774087048,16.4111505287573,28.0277713658015,0.978169085594814,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.305544093954496,-4.74782612281722
"2464",20.3,0.55,10.5,102.25,60.6,1.69849674540026,16.6264411966018,28.0069605830012,16.3682289883246,27.8329482131956,0.977057209051893,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.344360397456879,-4.55300297021135
"2465",20.4,0.55,10.5,102.55,58.8,1.75383814845828,16.6817630953819,28.132007086202,16.5336089290293,28.0458225859074,0.975899915812813,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.289018994398858,-4.76587734292317
"2466",20.5,0.55,10.5,103.25,60.45,1.72204726843892,16.6671043201675,28.2433820509723,16.4784866494088,28.4643865393492,0.974695946544106,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.320809874418227,-5.18444129636492
"2467",20.6,0.55,10.5,101.7,62.5,1.64746449817743,16.5833401779603,28.3147562104924,16.3790809249086,28.413905080631,0.97344403502014,143,70,2.04285714285714,18.7183302665849,23.2799452429843,18.4182880774257,23.2799452429843,0.395392644679708,-5.1339598376467
